,id,title,authors,citation,first_author,journal_book,publication_year,create_date,pmcid,nihms_id,doi
0,34968557,Active inference leads to Bayesian neurophysiology,Isomura T.,Neurosci Res. 2022 Feb;175:38-45. doi: 10.1016/j.neures.2021.12.003. Epub 2021 Dec 27.,Isomura T,Neurosci Res,2022,2021/12/30,,,10.1016/j.neures.2021.12.003
119,7583624,Schizophrenia: a disconnection syndrome?,"Friston KJ, Frith CD.",Clin Neurosci. 1995;3(2):89-97.,Friston KJ,Clin Neurosci,1995,1995/01/01,,,
121,26360579,Computational psychiatry: the brain as a phantastic organ,"Friston KJ, Stephan KE, Montague R, Dolan RJ.",Lancet Psychiatry. 2014 Jul;1(2):148-58. doi: 10.1016/S2215-0366(14)70275-5. Epub 2014 Jul 9.,Friston KJ,Lancet Psychiatry,2014,2015/09/12,,,10.1016/S2215-0366(14)70275-5
123,10225335,Schizophrenia and the disconnection hypothesis,Friston KJ.,Acta Psychiatr Scand Suppl. 1999;395:68-79. doi: 10.1111/j.1600-0447.1999.tb05985.x.,Friston KJ,Acta Psychiatr Scand Suppl,1999,1999/05/04,,,10.1111/j.1600-0447.1999.tb05985.x
126,25057129,On the modelling of seizure dynamics,Friston KJ.,Brain. 2014 Aug;137(Pt 8):2110-3. doi: 10.1093/brain/awu147.,Friston KJ,Brain,2014,2014/07/25,PMC4107741,,10.1093/brain/awu147
127,9448243,Imaging neuroscience: principles or maps?,Friston KJ.,Proc Natl Acad Sci U S A. 1998 Feb 3;95(3):796-802. doi: 10.1073/pnas.95.3.796.,Friston KJ,Proc Natl Acad Sci U S A,1998,1998/03/14,PMC33800,,10.1073/pnas.95.3.796
129,29400354,Computational Nosology and Precision Psychiatry,"Friston KJ, Redish AD, Gordon JA.",Comput Psychiatr. 2017;1:2-23. doi: 10.1162/CPSY_a_00001. Epub 2017 Sep 8.,Friston KJ,Comput Psychiatr,2017,2018/02/06,PMC5774181,EMS75596,10.1162/CPSY_a_00001
130,25823866,"Cerebral hierarchies: predictive processing, precision and the pulvinar","Kanai R, Komura Y, Shipp S, Friston K.",Philos Trans R Soc Lond B Biol Sci. 2015 May 19;370(1668):20140169. doi: 10.1098/rstb.2014.0169.,Kanai R,Philos Trans R Soc Lond B Biol Sci,2015,2015/04/01,PMC4387510,,10.1098/rstb.2014.0169
131,23265964,Analysing connectivity with Granger causality and dynamic causal modelling,"Friston K, Moran R, Seth AK.",Curr Opin Neurobiol. 2013 Apr;23(2):172-8. doi: 10.1016/j.conb.2012.11.010. Epub 2012 Dec 21.,Friston K,Curr Opin Neurobiol,2013,2012/12/26,PMC3925802,,10.1016/j.conb.2012.11.010
133,36172762,"Good theoretical debate, but insufficient proof of concept",Spiegel R.,Behav Brain Sci. 2022 Sep 29;45:e210. doi: 10.1017/S0140525X22000140.,Spiegel R,Behav Brain Sci,2022,2022/09/29,,,10.1017/S0140525X22000140
134,22609044,Waking and dreaming consciousness: neurobiological and functional considerations,"Hobson JA, Friston KJ.",Prog Neurobiol. 2012 Jul;98(1):82-98. doi: 10.1016/j.pneurobio.2012.05.003. Epub 2012 May 15.,Hobson JA,Prog Neurobiol,2012,2012/05/22,PMC3389346,,10.1016/j.pneurobio.2012.05.003
135,19833961,"Modalities, modes, and models in functional neuroimaging",Friston KJ.,Science. 2009 Oct 16;326(5951):399-403. doi: 10.1126/science.1174521.,Friston KJ,Science,2009,2009/10/17,,,10.1126/science.1174521
136,15709929,Models of brain function in neuroimaging,Friston KJ.,Annu Rev Psychol. 2005;56:57-87. doi: 10.1146/annurev.psych.56.091103.070311.,Friston KJ,Annu Rev Psychol,2005,2005/02/16,,,10.1146/annurev.psych.56.091103.070311
137,15464897,Biophysical models of fMRI responses,"Stephan KE, Harrison LM, Penny WD, Friston KJ.",Curr Opin Neurobiol. 2004 Oct;14(5):629-35. doi: 10.1016/j.conb.2004.08.006.,Stephan KE,Curr Opin Neurobiol,2004,2004/10/07,,,10.1016/j.conb.2004.08.006
138,20685362,A neurophysiological evaluation of a cognitive cycle in humans,"Gómez CM, Flores A.",Neurosci Biobehav Rev. 2011 Jan;35(3):452-61. doi: 10.1016/j.neubiorev.2010.05.005. Epub 2010 Jun 4.,Gómez CM,Neurosci Biobehav Rev,2011,2010/08/06,,,10.1016/j.neubiorev.2010.05.005
139,22783185,Perception and self-organized instability,"Friston K, Breakspear M, Deco G.",Front Comput Neurosci. 2012 Jul 6;6:44. doi: 10.3389/fncom.2012.00044. eCollection 2012.,Friston K,Front Comput Neurosci,2012,2012/07/12,PMC3390798,,10.3389/fncom.2012.00044
140,36172786,"There is no ""inference within a model""",Facchin M.,Behav Brain Sci. 2022 Sep 29;45:e193. doi: 10.1017/S0140525X22000085.,Facchin M,Behav Brain Sci,2022,2022/09/29,,,10.1017/S0140525X22000085
141,28132931,Assessing uncertainty in dynamic functional connectivity,"Kudela M, Harezlak J, Lindquist MA.",Neuroimage. 2017 Apr 1;149:165-177. doi: 10.1016/j.neuroimage.2017.01.056. Epub 2017 Jan 27.,Kudela M,Neuroimage,2017,2017/01/31,PMC5384341,NIHMS851019,10.1016/j.neuroimage.2017.01.056
143,32550008,Spotlight commentary: REBUS and the anarchic brain,"Noorani T, Alderson-Day B.",Neurosci Conscious. 2020 Jun 12;2020(1):niaa007. doi: 10.1093/nc/niaa007. eCollection 2020.,Noorani T,Neurosci Conscious,2020,2020/06/19,PMC7290155,,10.1093/nc/niaa007
144,23935475,Information and efficiency in the nervous system--a synthesis,"Sengupta B, Stemmler MB, Friston KJ.",PLoS Comput Biol. 2013;9(7):e1003157. doi: 10.1371/journal.pcbi.1003157. Epub 2013 Jul 25.,Sengupta B,PLoS Comput Biol,2013,2013/08/13,PMC3723496,,10.1371/journal.pcbi.1003157
145,21416411,Modules and brain mapping,"Friston KJ, Price CJ.",Cogn Neuropsychol. 2011 May;28(3-4):241-50. doi: 10.1080/02643294.2011.558835. Epub 2011 Jun 24.,Friston KJ,Cogn Neuropsychol,2011,2011/03/19,PMC3335279,,10.1080/02643294.2011.558835
146,35856599,The Self and alien self in psyche and soma,Mizen CS.,J Anal Psychol. 2022 Jun;67(3):774-795. doi: 10.1111/1468-5922.12819.,Mizen CS,J Anal Psychol,2022,2022/07/20,PMC9543889,,10.1111/1468-5922.12819
148,23094650,Model-based analysis of skin conductance responses: Towards causal models in psychophysiology,"Bach DR, Friston KJ.",Psychophysiology. 2013 Jan;50(1):15-22. doi: 10.1111/j.1469-8986.2012.01483.x. Epub 2012 Oct 24.,Bach DR,Psychophysiology,2013,2012/10/26,,,10.1111/j.1469-8986.2012.01483.x
150,28018185,"Life and Understanding: The Origins of ""Understanding"" in Self-Organizing Nervous Systems","Yufik YM, Friston K.",Front Syst Neurosci. 2016 Dec 9;10:98. doi: 10.3389/fnsys.2016.00098. eCollection 2016.,Yufik YM,Front Syst Neurosci,2016,2016/12/27,PMC5145877,,10.3389/fnsys.2016.00098
151,22078508,What is optimal about motor control?,Friston K.,Neuron. 2011 Nov 3;72(3):488-98. doi: 10.1016/j.neuron.2011.10.018.,Friston K,Neuron,2011,2011/11/15,,,10.1016/j.neuron.2011.10.018
152,24862075,On nodes and modes in resting state fMRI,"Friston KJ, Kahan J, Razi A, Stephan KE, Sporns O.",Neuroimage. 2014 Oct 1;99:533-47. doi: 10.1016/j.neuroimage.2014.05.056. Epub 2014 May 24.,Friston KJ,Neuroimage,2014,2014/05/28,PMC4121089,,10.1016/j.neuroimage.2014.05.056
154,15937014,A theory of cortical responses,Friston K.,Philos Trans R Soc Lond B Biol Sci. 2005 Apr 29;360(1456):815-36. doi: 10.1098/rstb.2005.1622.,Friston K,Philos Trans R Soc Lond B Biol Sci,2005,2005/06/07,PMC1569488,,10.1098/rstb.2005.1622
158,34069097,Cancer Niches and Their Kikuchi Free Energy,"Sajid N, Convertino L, Friston K.",Entropy (Basel). 2021 May 14;23(5):609. doi: 10.3390/e23050609.,Sajid N,Entropy (Basel),2021,2021/06/02,PMC8156740,,10.3390/e23050609
159,21160551,"Attention, uncertainty, and free-energy","Feldman H, Friston KJ.",Front Hum Neurosci. 2010 Dec 2;4:215. doi: 10.3389/fnhum.2010.00215. eCollection 2010.,Feldman H,Front Hum Neurosci,2010,2010/12/17,PMC3001758,,10.3389/fnhum.2010.00215
160,9741993,Statistical parametric mapping in functional neuroimaging: beyond PET and fMRI activation studies,"Acton PD, Friston KJ.",Eur J Nucl Med. 1998 Jul;25(7):663-7.,Acton PD,Eur J Nucl Med,1998,1998/09/19,,,
162,35859054,Dynamic causal modelling of COVID-19 and its mitigations,"Friston KJ, Flandin G, Razi A.",Sci Rep. 2022 Jul 20;12(1):12419. doi: 10.1038/s41598-022-16799-8.,Friston KJ,Sci Rep,2022,2022/07/20,PMC9298167,,10.1038/s41598-022-16799-8
163,19181570,The mismatch negativity: a review of underlying mechanisms,"Garrido MI, Kilner JM, Stephan KE, Friston KJ.",Clin Neurophysiol. 2009 Mar;120(3):453-63. doi: 10.1016/j.clinph.2008.11.029. Epub 2009 Jan 31.,Garrido MI,Clin Neurophysiol,2009,2009/02/03,PMC2671031,,10.1016/j.clinph.2008.11.029
165,24171746,"Predictive coding, precision and synchrony",Friston K.,Cogn Neurosci. 2012;3(3-4):238-9. doi: 10.1080/17588928.2012.691277.,Friston K,Cogn Neurosci,2012,2013/11/01,,,10.1080/17588928.2012.691277
166,12052909,Beyond phrenology: what can neuroimaging tell us about distributed circuitry?,Friston K.,Annu Rev Neurosci. 2002;25:221-50. doi: 10.1146/annurev.neuro.25.112701.142846. Epub 2002 Mar 19.,Friston K,Annu Rev Neurosci,2002,2002/06/08,,,10.1146/annurev.neuro.25.112701.142846
167,11501732,"Generative models, brain function and neuroimaging","Friston KJ, Price CJ.",Scand J Psychol. 2001 Jul;42(3):167-77. doi: 10.1111/1467-9450.00228.,Friston KJ,Scand J Psychol,2001,2001/08/15,,,10.1111/1467-9450.00228
168,24291888,[Principles of voxel-based morphometry and availability of integrated software BAAD],Shiino A.,Rinsho Shinkeigaku. 2013;53(11):1091-3. doi: 10.5692/clinicalneurol.53.1091.,Shiino A,Rinsho Shinkeigaku,2013,2013/12/03,,,10.5692/clinicalneurol.53.1091
171,21213414,EEG-fMRI integration: a critical review of biophysical modeling and data analysis approaches,"Rosa MJ, Daunizeau J, Friston KJ.",J Integr Neurosci. 2010 Dec;9(4):453-76. doi: 10.1142/s0219635210002512.,Rosa MJ,J Integr Neurosci,2010,2011/01/08,,,10.1142/s0219635210002512
172,27179309,Language and memory for object location,"Gudde HB, Coventry KR, Engelhardt PE.",Cognition. 2016 Aug;153:99-107. doi: 10.1016/j.cognition.2016.04.016. Epub 2016 May 11.,Gudde HB,Cognition,2016,2016/05/15,,,10.1016/j.cognition.2016.04.016
173,1402854,"The dorsolateral prefrontal cortex, schizophrenia and PET",Friston KJ.,J Neural Transm Suppl. 1992;37:79-93. doi: 10.1007/978-3-7091-9209-2_7.,Friston KJ,J Neural Transm Suppl,1992,1992/01/01,,,10.1007/978-3-7091-9209-2_7
174,12450490,Functional integration and inference in the brain,Friston K.,Prog Neurobiol. 2002 Oct;68(2):113-43. doi: 10.1016/s0301-0082(02)00076-x.,Friston K,Prog Neurobiol,2002,2002/11/27,,,10.1016/s0301-0082(02)00076-x
175,10724458,"The labile brain. II. Transients, complexity and selection",Friston KJ.,Philos Trans R Soc Lond B Biol Sci. 2000 Feb 29;355(1394):237-52. doi: 10.1098/rstb.2000.0561.,Friston KJ,Philos Trans R Soc Lond B Biol Sci,2000,2000/03/21,PMC1692732,,10.1098/rstb.2000.0561
176,19649171,Perception and hierarchical dynamics,"Kiebel SJ, Daunizeau J, Friston KJ.",Front Neuroinform. 2009 Jul 20;3:20. doi: 10.3389/neuro.11.020.2009. eCollection 2009.,Kiebel SJ,Front Neuroinform,2009,2009/08/04,PMC2718783,,10.3389/neuro.11.020.2009
177,19944173,Topological FDR for neuroimaging,"Chumbley J, Worsley K, Flandin G, Friston K.",Neuroimage. 2010 Feb 15;49(4):3057-64. doi: 10.1016/j.neuroimage.2009.10.090. Epub 2009 Nov 24.,Chumbley J,Neuroimage,2010,2009/12/01,PMC3221040,,10.1016/j.neuroimage.2009.10.090
178,18314353,Ten simple rules for reporting voxel-based morphometry studies,"Ridgway GR, Henley SM, Rohrer JD, Scahill RI, Warren JD, Fox NC.",Neuroimage. 2008 May 1;40(4):1429-35. doi: 10.1016/j.neuroimage.2008.01.003. Epub 2008 Jan 17.,Ridgway GR,Neuroimage,2008,2008/03/04,,,10.1016/j.neuroimage.2008.01.003
179,22229042,"Free energy, value, and attractors","Friston K, Ao P.",Comput Math Methods Med. 2012;2012:937860. doi: 10.1155/2012/937860. Epub 2011 Dec 21.,Friston K,Comput Math Methods Med,2012,2012/01/10,PMC3249597,,10.1155/2012/937860
181,34345003,Author Correction: Dynamic causal modelling of immune heterogeneity,"Parr T, Bhat A, Zeidman P, Goel A, Billig AJ, Moran R, Friston KJ.",Sci Rep. 2021 Aug 3;11(1):16084. doi: 10.1038/s41598-021-95594-3.,Parr T,Sci Rep,2021,2021/08/04,PMC8333041,,10.1038/s41598-021-95594-3
186,20194141,"The default-mode, ego-functions and free-energy: a neurobiological account of Freudian ideas","Carhart-Harris RL, Friston KJ.",Brain. 2010 Apr;133(Pt 4):1265-83. doi: 10.1093/brain/awq010. Epub 2010 Feb 28.,Carhart-Harris RL,Brain,2010,2010/03/03,PMC2850580,,10.1093/brain/awq010
189,10724459,The labile brain. III. Transients and spatio-temporal receptive fields,Friston KJ.,Philos Trans R Soc Lond B Biol Sci. 2000 Feb 29;355(1394):253-65. doi: 10.1098/rstb.2000.0562.,Friston KJ,Philos Trans R Soc Lond B Biol Sci,2000,2000/03/21,PMC1692727,,10.1098/rstb.2000.0562
190,20408217,"Methods for mapping and modeling the human brain: proceedings of the BrainMap '96 workshop, San Antonio, December 1996","Fox PT, Lancaster JL, Friston KJ, Mangun GR.",Hum Brain Mapp. 1997;5(4):217. doi: 10.1002/(SICI)1097-0193(1997)5:4<217::AID-HBM1>3.0.CO;2-6.,Fox PT,Hum Brain Mapp,1997,2010/04/22,,,10.1002/(SICI)1097-0193(1997)5:4<217::AID-HBM1>3.0.CO;2-6
192,35360137,How Psychedelic-Assisted Treatment Works in the Bayesian Brain,Villiger D.,Front Psychiatry. 2022 Mar 8;13:812180. doi: 10.3389/fpsyt.2022.812180. eCollection 2022.,Villiger D,Front Psychiatry,2022,2022/04/01,PMC8963812,,10.3389/fpsyt.2022.812180
193,8949263,Theoretical neurobiology and schizophrenia,Friston KJ.,Br Med Bull. 1996 Jul;52(3):644-55. doi: 10.1093/oxfordjournals.bmb.a011573.,Friston KJ,Br Med Bull,1996,1996/07/01,,,10.1093/oxfordjournals.bmb.a011573
194,19680429,Recognizing sequences of sequences,"Kiebel SJ, von Kriegstein K, Daunizeau J, Friston KJ.",PLoS Comput Biol. 2009 Aug;5(8):e1000464. doi: 10.1371/journal.pcbi.1000464. Epub 2009 Aug 14.,Kiebel SJ,PLoS Comput Biol,2009,2009/08/15,PMC2714976,,10.1371/journal.pcbi.1000464
196,12413574,Degeneracy and cognitive anatomy,"Price CJ, Friston KJ.",Trends Cogn Sci. 2002 Oct 1;6(10):416-421. doi: 10.1016/s1364-6613(02)01976-9.,Price CJ,Trends Cogn Sci,2002,2002/11/05,,,10.1016/s1364-6613(02)01976-9
197,24860482,An aberrant precision account of autism,"Lawson RP, Rees G, Friston KJ.",Front Hum Neurosci. 2014 May 14;8:302. doi: 10.3389/fnhum.2014.00302. eCollection 2014.,Lawson RP,Front Hum Neurosci,2014,2014/05/27,PMC4030191,,10.3389/fnhum.2014.00302
200,22843089,Embodied inference and spatial cognition,Friston K.,Cogn Process. 2012 Aug;13 Suppl 1(Suppl 1):S171-7. doi: 10.1007/s10339-012-0519-z.,Friston K,Cogn Process,2012,2012/07/31,PMC3425745,,10.1007/s10339-012-0519-z
201,15588616,Mixed-effects and fMRI studies,"Friston KJ, Stephan KE, Lund TE, Morcom A, Kiebel S.",Neuroimage. 2005 Jan 1;24(1):244-52. doi: 10.1016/j.neuroimage.2004.08.055.,Friston KJ,Neuroimage,2005,2004/12/14,,,10.1016/j.neuroimage.2004.08.055
202,22001162,Critical comments on dynamic causal modelling,"Lohmann G, Erfurth K, Müller K, Turner R.",Neuroimage. 2012 Feb 1;59(3):2322-9. doi: 10.1016/j.neuroimage.2011.09.025. Epub 2011 Sep 22.,Lohmann G,Neuroimage,2012,2011/10/18,,,10.1016/j.neuroimage.2011.09.025
203,16946855,Dysfunctional connectivity in schizophrenia,Friston KJ.,World Psychiatry. 2002 Jun;1(2):66-71.,Friston KJ,World Psychiatry,2002,2006/09/02,PMC1489874,,
204,24273508,On conductance-based neural field models,"Pinotsis DA, Leite M, Friston KJ.",Front Comput Neurosci. 2013 Nov 12;7:158. doi: 10.3389/fncom.2013.00158. eCollection 2013.,Pinotsis DA,Front Comput Neurosci,2013,2013/11/26,PMC3824089,,10.3389/fncom.2013.00158
207,11597100,"Brain function, nonlinear coupling, and neuronal transients",Friston KJ.,Neuroscientist. 2001 Oct;7(5):406-18. doi: 10.1177/107385840100700510.,Friston KJ,Neuroscientist,2001,2001/10/13,,,10.1177/107385840100700510
208,23246991,Network discovery with large DCMs,"Seghier ML, Friston KJ.",Neuroimage. 2013 Mar;68:181-91. doi: 10.1016/j.neuroimage.2012.12.005. Epub 2012 Dec 13.,Seghier ML,Neuroimage,2013,2012/12/19,PMC3566585,,10.1016/j.neuroimage.2012.12.005
211,18649876,Predictive coding explains binocular rivalry: an epistemological review,"Hohwy J, Roepstorff A, Friston K.",Cognition. 2008 Sep;108(3):687-701. doi: 10.1016/j.cognition.2008.05.010. Epub 2008 Jul 22.,Hohwy J,Cognition,2008,2008/07/25,,,10.1016/j.cognition.2008.05.010
214,21459150,Post hoc Bayesian model selection,"Friston K, Penny W.",Neuroimage. 2011 Jun 15;56(4):2089-99. doi: 10.1016/j.neuroimage.2011.03.062. Epub 2011 Mar 31.,Friston K,Neuroimage,2011,2011/04/05,PMC3112494,,10.1016/j.neuroimage.2011.03.062
215,33688613,Parcels and particles: Markov blankets in the brain,"Friston KJ, Fagerholm ED, Zarghami TS, Parr T, Hipólito I, Magrou L, Razi A.",Netw Neurosci. 2021 Mar 1;5(1):211-251. doi: 10.1162/netn_a_00175. eCollection 2021.,Friston KJ,Netw Neurosci,2021,2021/03/10,PMC7935044,,10.1162/netn_a_00175
216,10385576,How many subjects constitute a study?,"Friston KJ, Holmes AP, Worsley KJ.",Neuroimage. 1999 Jul;10(1):1-5. doi: 10.1006/nimg.1999.0439.,Friston KJ,Neuroimage,1999,1999/07/01,,,10.1006/nimg.1999.0439
217,33615094,Asymmetric high-order anatomical brain connectivity sculpts effective connectivity,"Sokolov AA, Zeidman P, Razi A, Erb M, Ryvlin P, Pavlova MA, Friston KJ.",Netw Neurosci. 2020 Sep 1;4(3):871-890. doi: 10.1162/netn_a_00150. eCollection 2020.,Sokolov AA,Netw Neurosci,2020,2021/02/22,PMC7888488,,10.1162/netn_a_00150
219,32946704,Reverse-Engineering Neural Networks to Characterize Their Cost Functions,"Isomura T, Friston K.",Neural Comput. 2020 Nov;32(11):2085-2121. doi: 10.1162/neco_a_01315. Epub 2020 Sep 18.,Isomura T,Neural Comput,2020,2020/09/18,,,10.1162/neco_a_01315
221,10913325,To smooth or not to smooth? Bias and efficiency in fMRI time-series analysis,"Friston KJ, Josephs O, Zarahn E, Holmes AP, Rouquette S, Poline J.",Neuroimage. 2000 Aug;12(2):196-208. doi: 10.1006/nimg.2000.0609.,Friston KJ,Neuroimage,2000,2000/07/29,,,10.1006/nimg.2000.0609
223,2701777,Positron emission tomography in psychiatric and neuropsychiatric disorders,"Dolan RJ, Friston KJ.",Semin Neurol. 1989 Dec;9(4):330-7. doi: 10.1055/s-2008-1041342.,Dolan RJ,Semin Neurol,1989,1989/12/01,,,10.1055/s-2008-1041342
224,19112488,Game theory of mind,"Yoshida W, Dolan RJ, Friston KJ.",PLoS Comput Biol. 2008 Dec;4(12):e1000254. doi: 10.1371/journal.pcbi.1000254. Epub 2008 Dec 26.,Yoshida W,PLoS Comput Biol,2008,2008/12/30,PMC2596313,,10.1371/journal.pcbi.1000254
226,16635579,A critique of functional localisers,"Friston KJ, Rotshtein P, Geng JJ, Sterzer P, Henson RN.",Neuroimage. 2006 May 1;30(4):1077-87. doi: 10.1016/j.neuroimage.2005.08.012. Epub 2006 Apr 25.,Friston KJ,Neuroimage,2006,2006/04/26,,,10.1016/j.neuroimage.2005.08.012
227,26073880,Dopamine and epistemic curiosity in music listening,Omigie D.,Cogn Neurosci. 2015;6(4):222-4. doi: 10.1080/17588928.2015.1051013. Epub 2015 Jun 14.,Omigie D,Cogn Neurosci,2015,2015/06/16,,,10.1080/17588928.2015.1051013
228,18989391,Hierarchical models in the brain,Friston K.,PLoS Comput Biol. 2008 Nov;4(11):e1000211. doi: 10.1371/journal.pcbi.1000211. Epub 2008 Nov 7.,Friston K,PLoS Comput Biol,2008,2008/11/08,PMC2570625,,10.1371/journal.pcbi.1000211
229,22561579,Post-hoc selection of dynamic causal models,"Rosa MJ, Friston K, Penny W.",J Neurosci Methods. 2012 Jun 30;208(1):66-78. doi: 10.1016/j.jneumeth.2012.04.013. Epub 2012 May 4.,Rosa MJ,J Neurosci Methods,2012,2012/05/08,PMC3401996,,10.1016/j.jneumeth.2012.04.013
230,11707080,Why voxel-based morphometry should be used,"Ashburner J, Friston KJ.",Neuroimage. 2001 Dec;14(6):1238-43. doi: 10.1006/nimg.2001.0961.,Ashburner J,Neuroimage,2001,2001/11/15,,,10.1006/nimg.2001.0961
231,22982359,Convolution models for induced electromagnetic responses,"Litvak V, Jha A, Flandin G, Friston K.",Neuroimage. 2013 Jan 1;64(6):388-98. doi: 10.1016/j.neuroimage.2012.09.014. Epub 2012 Sep 14.,Litvak V,Neuroimage,2013,2012/09/18,PMC3518783,,10.1016/j.neuroimage.2012.09.014
232,2259242,5-HT neuroendocrine responses during psychotropic drug treatment: an investigation of the effects of lithium,"Cowen PJ, Cohen PR, McCance SL, Friston KJ.",J Neurosci Methods. 1990 Sep;34(1-3):201-5. doi: 10.1016/0165-0270(90)90059-o.,Cowen PJ,J Neurosci Methods,1990,1990/09/01,,,10.1016/0165-0270(90)90059-o
233,10724457,The labile brain. I. Neuronal transients and nonlinear coupling,Friston KJ.,Philos Trans R Soc Lond B Biol Sci. 2000 Feb 29;355(1394):215-36. doi: 10.1098/rstb.2000.0560.,Friston KJ,Philos Trans R Soc Lond B Biol Sci,2000,2000/03/21,PMC1692735,,10.1098/rstb.2000.0560
234,22393327,Free-energy and illusions: the cornsweet effect,"Brown H, Friston KJ.",Front Psychol. 2012 Feb 29;3:43. doi: 10.3389/fpsyg.2012.00043. eCollection 2012.,Brown H,Front Psychol,2012,2012/03/07,PMC3289982,,10.3389/fpsyg.2012.00043
237,19635656,Cortical circuits for perceptual inference,"Friston K, Kiebel S.",Neural Netw. 2009 Oct;22(8):1093-104. doi: 10.1016/j.neunet.2009.07.023. Epub 2009 Jul 19.,Friston K,Neural Netw,2009,2009/07/29,PMC2796185,,10.1016/j.neunet.2009.07.023
238,15219588,Comparing dynamic causal models,"Penny WD, Stephan KE, Mechelli A, Friston KJ.",Neuroimage. 2004 Jul;22(3):1157-72. doi: 10.1016/j.neuroimage.2004.03.026.,Penny WD,Neuroimage,2004,2004/06/29,,,10.1016/j.neuroimage.2004.03.026
