PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33199171","The promise of layer-specific neuroimaging for testing predictive coding theories of psychosis","Haarsma J, Kok P, Browning M.","Schizophr Res. 2022 Jul;245:68-76. doi: 10.1016/j.schres.2020.10.009. Epub 2020 Nov 13.","Haarsma J","Schizophr Res","2022","2020/11/17","PMC9241988","","10.1016/j.schres.2020.10.009"
"35812236","Atonal Music as a Model for Investigating Exploratory Behavior","Mencke I, Omigie D, Quiroga-Martinez DR, Brattico E.","Front Neurosci. 2022 Jun 22;16:793163. doi: 10.3389/fnins.2022.793163. eCollection 2022.","Mencke I","Front Neurosci","2022","2022/07/11","PMC9256982","","10.3389/fnins.2022.793163"
"35199836","Relating Glutamate, Conditioned, and Clinical Hallucinations via 1H-MR Spectroscopy","Leptourgos P, Bansal S, Dutterer J, Culbreth A, Powers A, Suthaharan P, Kenney J, Erickson M, Waltz J, Wijtenburg SA, Gaston F, Rowland LM, Gold J, Corlett P.","Schizophr Bull. 2022 Jun 21;48(4):912-920. doi: 10.1093/schbul/sbac006.","Leptourgos P","Schizophr Bull","2022","2022/02/24","PMC9212089","","10.1093/schbul/sbac006"
"35671462","A Predictive Processing Model of Episodic Memory and Time Perception","Fountas Z, Sylaidi A, Nikiforou K, Seth AK, Shanahan M, Roseboom W.","Neural Comput. 2022 Jun 16;34(7):1501-1544. doi: 10.1162/neco_a_01514.","Fountas Z","Neural Comput","2022","2022/06/07","","","10.1162/neco_a_01514"
"35476960","What Eye Movement Reveals Concerning Age-Related Dissociation in Syntactic Prediction: Evidence From a Verb-Final Language","Oh SJ, Sung JE, Lee SE.","J Speech Lang Hear Res. 2022 Jun 8;65(6):2235-2257. doi: 10.1044/2022_JSLHR-21-00338. Epub 2022 Apr 27.","Oh SJ","J Speech Lang Hear Res","2022","2022/04/27","","","10.1044/2022_JSLHR-21-00338"
"35346650","Examining the context benefit in older adults: A combined behavioral-electrophysiologic word identification study","Bieber RE, Brodbeck C, Anderson S.","Neuropsychologia. 2022 Jun 6;170:108224. doi: 10.1016/j.neuropsychologia.2022.108224. Epub 2022 Mar 26.","Bieber RE","Neuropsychologia","2022","2022/03/29","PMC9087202","NIHMS1794305","10.1016/j.neuropsychologia.2022.108224"
"35875359","Extended active inference: Constructing predictive cognition beyond skulls","Constant A, Clark A, Kirchhoff M, Friston KJ.","Mind Lang. 2022 Jun;37(3):373-394. doi: 10.1111/mila.12330. Epub 2020 Dec 2.","Constant A","Mind Lang","2022","2022/07/25","PMC9292365","","10.1111/mila.12330"
"35534123","Allostasis, Action, and Affect in Depression: Insights from the Theory of Constructed Emotion","Shaffer C, Westlin C, Quigley KS, Whitfield-Gabrieli S, Barrett LF.","Annu Rev Clin Psychol. 2022 May 9;18:553-580. doi: 10.1146/annurev-clinpsy-081219-115627.","Shaffer C","Annu Rev Clin Psychol","2022","2022/05/09","PMC9247744","NIHMS1818495","10.1146/annurev-clinpsy-081219-115627"
"35533200","Noradrenergic deficits contribute to apathy in Parkinson's disease through the precision of expected outcomes","Hezemans FH, Wolpe N, O'Callaghan C, Ye R, Rua C, Jones PS, Murley AG, Holland N, Regenthal R, Tsvetanov KA, Barker RA, Williams-Gray CH, Robbins TW, Passamonti L, Rowe JB.","PLoS Comput Biol. 2022 May 9;18(5):e1010079. doi: 10.1371/journal.pcbi.1010079. eCollection 2022 May.","Hezemans FH","PLoS Comput Biol","2022","2022/05/09","PMC9119485","","10.1371/journal.pcbi.1010079"
"35490544","I overthink-Therefore I am not: An active inference account of altered sense of self and agency in depersonalisation disorder","Ciaunica A, Seth A, Limanowski J, Hesp C, Friston KJ.","Conscious Cogn. 2022 May;101:103320. doi: 10.1016/j.concog.2022.103320. Epub 2022 Apr 28.","Ciaunica A","Conscious Cogn","2022","2022/05/01","PMC9130736","","10.1016/j.concog.2022.103320"
"35488793","Copredication in Context: A Predictive Processing Approach","Löhr G, Michel C.","Cogn Sci. 2022 May;46(5):e13138. doi: 10.1111/cogs.13138.","Löhr G","Cogn Sci","2022","2022/04/30","PMC9287088","","10.1111/cogs.13138"
"35142078","Predictive language processing in young autistic children","Prescott KE, Mathée-Scott J, Reuter T, Edwards J, Saffran J, Ellis Weismer S.","Autism Res. 2022 May;15(5):892-903. doi: 10.1002/aur.2684. Epub 2022 Feb 9.","Prescott KE","Autism Res","2022","2022/02/10","PMC9090958","NIHMS1779488","10.1002/aur.2684"
"35241493","Dendritic Domain-Specific Sampling of Long-Range Axons Shapes Feedforward and Feedback Connectivity of L5 Neurons","Galloni AR, Ye Z, Rancz E.","J Neurosci. 2022 Apr 20;42(16):3394-3405. doi: 10.1523/JNEUROSCI.1620-21.2022. Epub 2022 Mar 3.","Galloni AR","J Neurosci","2022","2022/03/04","PMC9034780","EMS144009","10.1523/JNEUROSCI.1620-21.2022"
"35440589","The neural coding framework for learning generative models","Ororbia A, Kifer D.","Nat Commun. 2022 Apr 19;13(1):2064. doi: 10.1038/s41467-022-29632-7.","Ororbia A","Nat Commun","2022","2022/04/20","PMC9018730","","10.1038/s41467-022-29632-7"
"35496220","Predictive Processing in Sign Languages: A Systematic Review","Radošević T, Malaia EA, Milković M.","Front Psychol. 2022 Apr 14;13:805792. doi: 10.3389/fpsyg.2022.805792. eCollection 2022.","Radošević T","Front Psychol","2022","2022/05/02","PMC9047358","","10.3389/fpsyg.2022.805792"
"35496065","Egocentric Chunking in the Predictive Brain: A Cognitive Basis of Expert Performance in High-Speed Sports","Lappi O.","Front Hum Neurosci. 2022 Apr 12;16:822887. doi: 10.3389/fnhum.2022.822887. eCollection 2022.","Lappi O","Front Hum Neurosci","2022","2022/05/02","PMC9039003","","10.3389/fnhum.2022.822887"
"34916079","[Belief updating and mood congruence in depressive disorder]","Bottemanne H, Frileux S, Guesdon A, Fossati P.","Encephale. 2022 Apr;48(2):188-195. doi: 10.1016/j.encep.2021.06.015. Epub 2021 Dec 14.","Bottemanne H","Encephale","2022","2021/12/17","","","10.1016/j.encep.2021.06.015"
"34668170","Toward the unity of pathological and exertional fatigue: A predictive processing model","Greenhouse-Tucknott A, Butterworth JB, Wrightson JG, Smeeton NJ, Critchley HD, Dekerle J, Harrison NA.","Cogn Affect Behav Neurosci. 2022 Apr;22(2):215-228. doi: 10.3758/s13415-021-00958-x. Epub 2021 Oct 19.","Greenhouse-Tucknott A","Cogn Affect Behav Neurosci","2022","2021/10/20","PMC8983507","","10.3758/s13415-021-00958-x"
"34505988","The auditory brain in action: Intention determines predictive processing in the auditory system-A review of current paradigms and findings","Korka B, Widmann A, Waszak F, Darriba Á, Schröger E.","Psychon Bull Rev. 2022 Apr;29(2):321-342. doi: 10.3758/s13423-021-01992-z. Epub 2021 Sep 10.","Korka B","Psychon Bull Rev","2022","2021/09/10","PMC9038838","","10.3758/s13423-021-01992-z"
"35320037","Prediction-error neurons in circuits with multiple neuron types: Formation, refinement, and functional implications","Hertäg L, Clopath C.","Proc Natl Acad Sci U S A. 2022 Mar 29;119(13):e2115699119. doi: 10.1073/pnas.2115699119. Epub 2022 Mar 23.","Hertäg L","Proc Natl Acad Sci U S A","2022","2022/03/23","PMC9060484","","10.1073/pnas.2115699119"
"35399356","The Role of Predictions, Their Confirmation, and Reward in Maintaining the Self-Concept","Mokady A, Reggev N.","Front Hum Neurosci. 2022 Mar 24;16:824085. doi: 10.3389/fnhum.2022.824085. eCollection 2022.","Mokady A","Front Hum Neurosci","2022","2022/04/11","PMC8987106","","10.3389/fnhum.2022.824085"
"36382066","A robot or a dumper truck? Facilitating play-based social learning across neurotypes","Paldam E, Roepstorff A, Steensgaard R, Lundsgaard SS, Steensig J, Gebauer L.","Autism Dev Lang Impair. 2022 Mar 21;7:23969415221086714. doi: 10.1177/23969415221086714. eCollection 2022 Jan-Dec.","Paldam E","Autism Dev Lang Impair","2022","2022/11/16","PMC9620708","","10.1177/23969415221086714"
"35386885","Dual Process Theory: Embodied and Predictive; Symbolic and Classical","Bellini-Leite SC.","Front Psychol. 2022 Mar 21;13:805386. doi: 10.3389/fpsyg.2022.805386. eCollection 2022.","Bellini-Leite SC","Front Psychol","2022","2022/04/07","PMC8979207","","10.3389/fpsyg.2022.805386"
"35301329","Does temporal irregularity drive prediction failure in schizophrenia? temporal modelling of ERPs","Karanikolaou M, Limanowski J, Northoff G.","Schizophrenia (Heidelb). 2022 Mar 17;8(1):23. doi: 10.1038/s41537-022-00239-7.","Karanikolaou M","Schizophrenia (Heidelb)","2022","2022/03/18","PMC8931057","","10.1038/s41537-022-00239-7"
"35290181","Corticofugal regulation of predictive coding","Lesicko AMH, Angeloni CF, Blackwell JM, De Biasi M, Geffen MN.","Elife. 2022 Mar 15;11:e73289. doi: 10.7554/eLife.73289.","Lesicko AMH","Elife","2022","2022/03/15","PMC8983050","","10.7554/eLife.73289"
"35360137","How Psychedelic-Assisted Treatment Works in the Bayesian Brain","Villiger D.","Front Psychiatry. 2022 Mar 8;13:812180. doi: 10.3389/fpsyt.2022.812180. eCollection 2022.","Villiger D","Front Psychiatry","2022","2022/04/01","PMC8963812","","10.3389/fpsyt.2022.812180"
"35263604","Adaptive integration of self-motion and goals in posterior parietal cortex","Alexander AS, Tung JC, Chapman GW, Conner AM, Shelley LE, Hasselmo ME, Nitz DA.","Cell Rep. 2022 Mar 8;38(10):110504. doi: 10.1016/j.celrep.2022.110504.","Alexander AS","Cell Rep","2022","2022/03/09","PMC9026715","NIHMS1787430","10.1016/j.celrep.2022.110504"
"35061026","Unified Coding of Spectral and Temporal Phonetic Cues: Electrophysiological Evidence for Abstract Phonological Features","Monahan PJ, Schertz J, Fu Z, Pérez A.","J Cogn Neurosci. 2022 Mar 5;34(4):618-638. doi: 10.1162/jocn_a_01817.","Monahan PJ","J Cogn Neurosci","2022","2022/01/21","","","10.1162/jocn_a_01817"
"35308621","A Predictive Coding Framework for Understanding Major Depression","Gilbert JR, Wusinich C, Zarate CA Jr.","Front Hum Neurosci. 2022 Mar 3;16:787495. doi: 10.3389/fnhum.2022.787495. eCollection 2022.","Gilbert JR","Front Hum Neurosci","2022","2022/03/21","PMC8927302","","10.3389/fnhum.2022.787495"
"34862702","Non-stimulated regions in early visual cortex encode the contents of conscious visual perception","van Kemenade BM, Wilbertz G, Müller A, Sterzer P.","Hum Brain Mapp. 2022 Mar;43(4):1394-1402. doi: 10.1002/hbm.25731. Epub 2021 Dec 3.","van Kemenade BM","Hum Brain Mapp","2022","2021/12/04","PMC8837582","","10.1002/hbm.25731"
"34251731","Implicit learning in 3-year-olds with high and low likelihood of autism shows no evidence of precision weighting differences","Ward EK, Buitelaar JK, Hunnius S.","Dev Sci. 2022 Mar;25(2):e13158. doi: 10.1111/desc.13158. Epub 2021 Jul 21.","Ward EK","Dev Sci","2022","2021/07/12","PMC9286672","","10.1111/desc.13158"
"35250743","Osteopathic Care as (En)active Inference: A Theoretical Framework for Developing an Integrative Hypothesis in Osteopathy","Esteves JE, Cerritelli F, Kim J, Friston KJ.","Front Psychol. 2022 Feb 18;13:812926. doi: 10.3389/fpsyg.2022.812926. eCollection 2022.","Esteves JE","Front Psychol","2022","2022/03/07","PMC8894811","","10.3389/fpsyg.2022.812926"
"35250723","Therapeutic Alliance as Active Inference: The Role of Therapeutic Touch and Synchrony","McParlin Z, Cerritelli F, Friston KJ, Esteves JE.","Front Psychol. 2022 Feb 17;13:783694. doi: 10.3389/fpsyg.2022.783694. eCollection 2022.","McParlin Z","Front Psychol","2022","2022/03/07","PMC8892201","","10.3389/fpsyg.2022.783694"
"35174784","Constructing the hierarchy of predictive auditory sequences in the marmoset brain","Jiang Y, Komatsu M, Chen Y, Xie R, Zhang K, Xia Y, Gui P, Liang Z, Wang L.","Elife. 2022 Feb 17;11:e74653. doi: 10.7554/eLife.74653.","Jiang Y","Elife","2022","2022/02/17","PMC8893719","","10.7554/eLife.74653"
"35170429","NMDA receptors in visual cortex are necessary for normal visuomotor integration and skill learning","Widmer FC, O'Toole SM, Keller GB.","Elife. 2022 Feb 16;11:e71476. doi: 10.7554/eLife.71476.","Widmer FC","Elife","2022","2022/02/16","PMC8901170","","10.7554/eLife.71476"
"34957844","The evolution of brain architectures for predictive coding and active inference","Pezzulo G, Parr T, Friston K.","Philos Trans R Soc Lond B Biol Sci. 2022 Feb 14;377(1844):20200531. doi: 10.1098/rstb.2020.0531. Epub 2021 Dec 27.","Pezzulo G","Philos Trans R Soc Lond B Biol Sci","2022","2021/12/27","PMC8710884","","10.1098/rstb.2020.0531"
"34919809","Preparatory attention incorporates contextual expectations","Gayet S, Peelen MV.","Curr Biol. 2022 Feb 7;32(3):687-692.e6. doi: 10.1016/j.cub.2021.11.062. Epub 2021 Dec 16.","Gayet S","Curr Biol","2022","2021/12/17","","","10.1016/j.cub.2021.11.062"
"35145758","Susceptibility to auditory hallucinations is associated with spontaneous but not directed modulation of top-down expectations for speech","Alderson-Day B, Moffatt J, Lima CF, Krishnan S, Fernyhough C, Scott SK, Denton S, Leong IYT, Oncel AD, Wu YL, Gurbuz Z, Evans S.","Neurosci Conscious. 2022 Feb 1;2022(1):niac002. doi: 10.1093/nc/niac002. eCollection 2022.","Alderson-Day B","Neurosci Conscious","2022","2022/02/11","PMC8824703","","10.1093/nc/niac002"
"35020519","Scene Context Impairs Perception of Semantically Congruent Objects","Spaak E, Peelen MV, de Lange FP.","Psychol Sci. 2022 Feb;33(2):299-313. doi: 10.1177/09567976211032676. Epub 2022 Jan 12.","Spaak E","Psychol Sci","2022","2022/01/12","","","10.1177/09567976211032676"
"34965506","Negative affect impedes perceptual filling-in in the uniformity illusion","Kraus N, Niedeggen M, Hesselmann G.","Conscious Cogn. 2022 Feb;98:103258. doi: 10.1016/j.concog.2021.103258. Epub 2021 Dec 26.","Kraus N","Conscious Cogn","2022","2021/12/29","","","10.1016/j.concog.2021.103258"
"35153691","Cerebellar Contributions to Social Cognition in ASD: A Predictive Processing Framework","Frosch IR, Mittal VA, D'Mello AM.","Front Integr Neurosci. 2022 Jan 28;16:810425. doi: 10.3389/fnint.2022.810425. eCollection 2022.","Frosch IR","Front Integr Neurosci","2022","2022/02/14","PMC8832100","","10.3389/fnint.2022.810425"
"35153690","The Lonely Brain - Associations Between Social Isolation and (Cerebro-) Vascular Disease From the Perspective of Social Neuroscience","Gronewold J, Engels M.","Front Integr Neurosci. 2022 Jan 28;16:729621. doi: 10.3389/fnint.2022.729621. eCollection 2022.","Gronewold J","Front Integr Neurosci","2022","2022/02/14","PMC8834536","","10.3389/fnint.2022.729621"
"35126073","Action Intentions, Predictive Processing, and Mind Reading: Turning Goalkeepers Into Penalty Killers","Ridderinkhof KR, Snoek L, Savelsbergh G, Cousijn J, van Campen AD.","Front Hum Neurosci. 2022 Jan 20;15:789817. doi: 10.3389/fnhum.2021.789817. eCollection 2021.","Ridderinkhof KR","Front Hum Neurosci","2022","2022/02/07","PMC8812381","","10.3389/fnhum.2021.789817"
"35087383","Predictive Neuronal Adaptation as a Basis for Consciousness","Luczak A, Kubo Y.","Front Syst Neurosci. 2022 Jan 11;15:767461. doi: 10.3389/fnsys.2021.767461. eCollection 2021.","Luczak A","Front Syst Neurosci","2022","2022/01/28","PMC8789243","","10.3389/fnsys.2021.767461"
"35069363","Predictive Processing in Poetic Language: Event-Related Potentials Data on Rhythmic Omissions in Metered Speech","Henrich K, Scharinger M.","Front Psychol. 2022 Jan 5;12:782765. doi: 10.3389/fpsyg.2021.782765. eCollection 2021.","Henrich K","Front Psychol","2022","2022/01/24","PMC8769205","","10.3389/fpsyg.2021.782765"
"34813643","Dropping Beans or Spilling Secrets: How Idiomatic Context Bias Affects Prediction","Hendriks M, van Ginkel W, Dijkstra T, Piai V.","J Cogn Neurosci. 2022 Jan 5;34(2):209-223. doi: 10.1162/jocn_a_01798.","Hendriks M","J Cogn Neurosci","2022","2021/11/23","","","10.1162/jocn_a_01798"
"35237682","Developmental Language Disorder as Syntactic Prediction Impairment","Hestvik A, Epstein B, Schwartz RG, Shafer VL.","Front Commun (Lausanne). 2022;6:637585. doi: 10.3389/fcomm.2021.637585. Epub 2022 Feb 9.","Hestvik A","Front Commun (Lausanne)","2022","2022/03/03","PMC8887879","NIHMS1766712","10.3389/fcomm.2021.637585"
"35061138","Gastrointestinal Interoception in Eating Disorders: Charting a New Path","Khalsa SS, Berner LA, Anderson LM.","Curr Psychiatry Rep. 2022 Jan;24(1):47-60. doi: 10.1007/s11920-022-01318-3. Epub 2022 Jan 21.","Khalsa SS","Curr Psychiatry Rep","2022","2022/01/21","PMC8898253","NIHMS1780996","10.1007/s11920-022-01318-3"
"34942287","Interoception as modeling, allostasis as control","Sennesh E, Theriault J, Brooks D, van de Meent JW, Barrett LF, Quigley KS.","Biol Psychol. 2022 Jan;167:108242. doi: 10.1016/j.biopsycho.2021.108242. Epub 2021 Dec 20.","Sennesh E","Biol Psychol","2022","2021/12/23","PMC9270659","NIHMS1818542","10.1016/j.biopsycho.2021.108242"
"34560052","Prediction under uncertainty: Dissociating sensory from cognitive expectations in highly uncertain musical contexts","Mencke I, Quiroga-Martinez DR, Omigie D, Michalareas G, Schwarzacher F, Haumann NT, Vuust P, Brattico E.","Brain Res. 2021 Dec 15;1773:147664. doi: 10.1016/j.brainres.2021.147664. Epub 2021 Sep 21.","Mencke I","Brain Res","2021","2021/09/24","","","10.1016/j.brainres.2021.147664"
"35153603","Bayesian mechanics for stationary processes","Da Costa L, Friston K, Heins C, Pavliotis GA.","Proc Math Phys Eng Sci. 2021 Dec;477(2256):20210518. doi: 10.1098/rspa.2021.0518. Epub 2021 Dec 8.","Da Costa L","Proc Math Phys Eng Sci","2021","2022/02/14","PMC8652275","","10.1098/rspa.2021.0518"
