,title,authors,where_published,year,doi
644,Neurocomputational Underpinnings of Expected Surprise,"Lecaignard F, Bertrand O, Caclin A, Mattout J.",J Neurosci,2022,10.1523/JNEUROSCI.0601-21.2021
645,Musical expertise facilitates statistical learning of rhythm and the perceptive uncertainty: A cross-cultural study,"Daikoku T, Yumoto M.",Neuropsychologia,2020,10.1016/j.neuropsychologia.2020.107553
646,Induced illusory body ownership in borderline personality disorder,"Neustadter ES, Fineberg SK, Leavitt J, Carr MM, Corlett PR.",Neurosci Conscious,2019,10.1093/nc/niz017
647,Direct Evidence for Prediction Signals in Frontal Cortex Independent of Prediction Error,"Dürschmid S, Reichert C, Hinrichs H, Heinze HJ, Kirsch HE, Knight RT, Deouell LY.",Cereb Cortex,2019,10.1093/cercor/bhy331
648,Hierarchy of prediction errors for auditory events in human temporal and frontal cortex,"Dürschmid S, Edwards E, Reichert C, Dewar C, Hinrichs H, Heinze HJ, Kirsch HE, Dalal SS, Deouell LY, Knight RT.",Proc Natl Acad Sci U S A,2016,10.1073/pnas.1525030113
649,Increases in the autistic trait of attention to detail are associated with decreased multisensory temporal adaptation,"Stevenson RA, Toulmin JK, Youm A, Besney RMA, Schulz SE, Barense MD, Ferber S.",Sci Rep,2017,10.1038/s41598-017-14632-1
650,Distinctive Representation of Mispredicted and Unpredicted Prediction Errors in Human Electroencephalography,"Hsu YF, Le Bars S, Hämäläinen JA, Waszak F.",J Neurosci,2015,10.1523/JNEUROSCI.2204-15.2015
651,Amodal completion instead of predictive coding can explain activity suppression of early visual cortex during illusory shape perception,"Yan C, Pérez-Bellido A, de Lange FP.",J Vis,2021,10.1167/jov.21.5.13
652,Development of neural specialization for print: Evidence for predictive coding in visual word recognition,"Zhao J, Maurer U, He S, Weng X.",PLoS Biol,2019,10.1371/journal.pbio.3000474
653,Linear predictive coding representation of correlated mutation for protein sequence alignment,"Jeong CS, Kim D.",BMC Bioinformatics,2010,10.1186/1471-2105-11-S2-S2
654,Effects of face repetition on ventral visual stream connectivity using dynamic causal modelling of fMRI data,"Lee SM, Tibon R, Zeidman P, Yadav PS, Henson R.",Neuroimage,2022,10.1016/j.neuroimage.2022.119708
655,"Alzheimer's Disease, Hearing Loss, and Deviance Detection","Pérez-González D, Schreiner TG, Llano DA, Malmierca MS.",Front Neurosci,2022,10.3389/fnins.2022.879480
656,Analysis of Glottal Inverse Filtering in the Presence of Source-Filter Interaction,"Palaparthi A, Titze IR.",Speech Commun,2020,10.1016/j.specom.2020.07.003
657,Event-related brain potentials reflect predictive coding of anticipated economic change,"Petropoulos Petalas D, Bos S, Hendriks Vettehen P, van Schie HT.",Cogn Affect Behav Neurosci,2020,10.3758/s13415-020-00813-5
658,"Predictive coding of action intentions in dorsal and ventral visual stream is based on visual anticipations, memory-based information and motor preparation","Monaco S, Malfatti G, Zendron A, Pellencin E, Turella L.",Brain Struct Funct,2019,10.1007/s00429-019-01970-1
659,Context-Based Facilitation in Visual Word Recognition: Evidence for Visual and Lexical But Not Pre-Lexical Contributions,"Eisenhauer S, Fiebach CJ, Gagl B.",eNeuro,2019,10.1523/ENEURO.0321-18.2019
660,The effect of perceptual expectation on repetition suppression to faces is not modulated by variation in autistic traits,"Ewbank MP, von dem Hagen EA, Powell TE, Henson RN, Calder AJ.",Cortex,2016,10.1016/j.cortex.2015.10.011
661,Broca's region and Visual Word Form Area activation differ during a predictive Stroop task,"Wallentin M, Gravholt CH, Skakkebæk A.",Cortex,2015,10.1016/j.cortex.2015.08.023
662,The role of early stages of cortical visual processing in size and distance judgment: a transcranial direct current stimulation study,"Costa TL, Costa MF, Magalhães A, Rêgo GG, Nagy BV, Boggio PS, Ventura DF.",Neurosci Lett,2015,10.1016/j.neulet.2014.12.055
663,Interoception and Premonitory Urges in Children and Adolescents With Tic Disorders,"Schütteler C, Woitecki K, Döpfner M, Gerlach AL.",Clin Psychol Eur,2023,10.32872/cpe.8185
664,Perceptual learning of degraded speech by minimizing prediction error,"Sohoglu E, Davis MH.",Proc Natl Acad Sci U S A,2016,10.1073/pnas.1523266113
665,Ketamine Affects Prediction Errors about Statistical Regularities: A Computational Single-Trial Analysis of the Mismatch Negativity,"Weber LA, Diaconescu AO, Mathys C, Schmidt A, Kometer M, Vollenweider F, Stephan KE.",J Neurosci,2020,10.1523/JNEUROSCI.3069-19.2020
666,Adaptation studies suggest interactive feedback shapes responses in occipitotemporal regions,Ewbank MP.,Cogn Neurosci,2011,10.1080/17588928.2011.604719
667,Predictive Coding: How Many Faces?,"Palmer CE, Macerollo A.",J Neurosci,2015,10.1523/JNEUROSCI.3093-15.2015
668,Defying Expectations: How Neurons Compute Prediction Errors in Visual Cortex,"Padamsey Z, Rochefort NL.",Neuron,2020,10.1016/j.neuron.2020.12.005
669,Perception versus action: the computations may be the same but the direction of fit differs,Shea N.,Behav Brain Sci,2013,10.1017/S0140525X12002397
670,Shamanism and psychosis: Shared mechanisms?,"Powers AR, Corlett PR.",Behav Brain Sci,2018,10.1017/S0140525X1700214X
671,Nicholas B. Turk-Browne: Award for Distinguished Scientific Early Career Contributions to Psychology,,Am Psychol,2015,10.1037/a0039787
672,Placing meta-stable states of consciousness within the predictive coding hierarchy: The deceleration of the accelerated prediction error,"Shirazibeheshti A, Cooke J, Chennu S, Adapa R, Menon DK, Hojjatoleslami SA, Witon A, Li L, Bekinschtein T, Bowman H.",Conscious Cogn,2018,10.1016/j.concog.2018.06.010
673,Stimulus expectations do not modulate visual event-related potentials in probabilistic cueing designs,"den Ouden C, Zhou A, Mepani V, Kovács G, Vogels R, Feuerriegel D.",Neuroimage,2023,10.1016/j.neuroimage.2023.120347
674,Disentangling predictive processing in the brain: a meta-analytic study in favour of a predictive network,"Ficco L, Mancuso L, Manuello J, Teneggi A, Liloia D, Duca S, Costa T, Kovacs GZ, Cauda F.",Sci Rep,2021,10.1038/s41598-021-95603-5
675,Perception of the difference between past and present stimulus: A rare orientation illusion may indicate incidental access to prediction error-like signals,"Staadt R, Philipp ST, Cremers JL, Kornmeier J, Jancke D.",PLoS One,2020,10.1371/journal.pone.0232349
676,Expectations and visual aftereffects,"Pinchuk-Yacobi N, Dekel R, Sagi D.",J Vis,2016,10.1167/16.15.19
677,"Surprised at all the entropy: hippocampal, caudate and midbrain contributions to learning from prediction errors","Schiffer AM, Ahlheim C, Wurm MF, Schubotz RI.",PLoS One,2012,10.1371/journal.pone.0036445
678,Long term fMRI adaptation depends on adapter response in face-selective cortex,"Stam D, Huang YA, Vansteelandt K, Sunaert S, Peeters R, Sleurs C, Vrancken L, Emsell L, Vogels R, Vandenbulcke M, Van den Stock J.",Commun Biol,2021,10.1038/s42003-021-02235-6
679,"Placebos in chronic pain: evidence, theory, ethics, and use in clinical practice","Kaptchuk TJ, Hemond CC, Miller FG.",BMJ,2020,10.1136/bmj.m1668
680,No association between symptom severity and MMN impairment in schizophrenia: A meta-analytic approach,"Erickson MA, Albrecht M, Ruffle A, Fleming L, Corlett P, Gold J.",Schizophr Res Cogn,2017,10.1016/j.scog.2017.05.002
681,Prediction Errors but Not Sharpened Signals Simulate Multivoxel fMRI Patterns during Speech Perception,"Blank H, Davis MH.",PLoS Biol,2016,10.1371/journal.pbio.1002577
682,Expectation and attention in hierarchical auditory prediction,"Chennu S, Noreika V, Gueorguiev D, Blenkmann A, Kochen S, Ibáñez A, Owen AM, Bekinschtein TA.",J Neurosci,2013,10.1523/JNEUROSCI.0114-13.2013
683,Learning cortical hierarchies with temporal Hebbian updates,"Aceituno PV, Farinha MT, Loidl R, Grewe BF.",Front Comput Neurosci,2023,10.3389/fncom.2023.1136010
684,A Contrastive Predictive Coding-Based Classification Framework for Healthcare Sensor Data,"Ren C, Sun L, Peng D.",J Healthc Eng,2022,10.1155/2022/5649253
685,Prediction and memory: A predictive coding account,"Barron HC, Auksztulewicz R, Friston K.",Prog Neurobiol,2020,10.1016/j.pneurobio.2020.101821
686,Toward a computational framework for cognitive biology: unifying approaches from cognitive neuroscience and comparative cognition,Fitch WT.,Phys Life Rev,2014,10.1016/j.plrev.2014.04.005
687,"A link between age, affect, and predictions?","Trapp S, Guitart-Masip M, Schröger E.",Eur J Ageing,2022,10.1007/s10433-022-00710-5
688,Synaesthesia and autism: Different developmental outcomes from overlapping mechanisms?,"van Leeuwen TM, Neufeld J, Hughes J, Ward J.",Cogn Neuropsychol,2020,10.1080/02643294.2020.1808455
689,Context is everything: How context shapes modulations of responses to unattended sound,"Todd J, Frost JD, Yeark M, Paton B.",Hear Res,2021,10.1016/j.heares.2020.107975
690,Brain Rhythms of Pain,"Ploner M, Sorg C, Gross J.",Trends Cogn Sci,2017,10.1016/j.tics.2016.12.001
691,Ecstatic Epileptic Seizures: A Glimpse into the Multiple Roles of the Insula,"Gschwind M, Picard F.",Front Behav Neurosci,2016,10.3389/fnbeh.2016.00021
692,Rhythmic structure facilitates learning from auditory input in newborn infants,"Suppanen E, Huotilainen M, Ylinen S.",Infant Behav Dev,2019,10.1016/j.infbeh.2019.101346
693,"Commentary on ""Autism, oxytocin and interoception"": Alexithymia, not Autism Spectrum Disorders, is the consequence of interoceptive failure","Brewer R, Happé F, Cook R, Bird G.",Neurosci Biobehav Rev,2015,10.1016/j.neubiorev.2015.07.006
694,Learned uncertainty: The free energy principle in anxiety,"McGovern HT, De Foe A, Biddell H, Leptourgos P, Corlett P, Bandara K, Hutchinson BT.",Front Psychol,2022,10.3389/fpsyg.2022.943785
695,How do we relate to our heart? Neurobehavioral differences across three types of engagement with cardiac interoception,"Hodossy L, Ainley V, Tsakiris M.",Biol Psychol,2021,10.1016/j.biopsycho.2021.108198
696,Mismatch Receptive Fields in Mouse Visual Cortex,"Zmarz P, Keller GB.",Neuron,2016,10.1016/j.neuron.2016.09.057
697,Circular inferences in schizophrenia,"Jardri R, Denève S.",Brain,2013,10.1093/brain/awt257
698,A Spiking Neural Network Model of Rodent Head Direction Calibrated With Landmark Free Learning,"Stentiford R, Knowles TC, Pearson MJ.",Front Neurorobot,2022,10.3389/fnbot.2022.867019
699,Active inference leads to Bayesian neurophysiology,Isomura T.,Neurosci Res,2022,10.1016/j.neures.2021.12.003
700,Computational Models of Interoception and Body Regulation,"Petzschner FH, Garfinkel SN, Paulus MP, Koch C, Khalsa SS.",Trends Neurosci,2021,10.1016/j.tins.2020.09.012
701,The power of predictions: An emerging paradigm for psychological research,"Hutchinson JB, Barrett LF.",Curr Dir Psychol Sci,2019,10.1177/0963721419831992
702,Expectation creates something out of nothing: The role of attention in iconic memory reconsidered,"Aru J, Bachmann T.",Conscious Cogn,2017,10.1016/j.concog.2017.06.017
703,"Brain oscillations and connectivity in autism spectrum disorders (ASD): new approaches to methodology, measurement and modelling","Kessler K, Seymour RA, Rippon G.",Neurosci Biobehav Rev,2016,10.1016/j.neubiorev.2016.10.002
704,Special treatment of prediction errors in autism spectrum disorder,"Todorova GK, Pollick FE, Muckli L.",Neuropsychologia,2021,10.1016/j.neuropsychologia.2021.108070
705,Medically unexplained symptoms in children and adolescents: Illness-related self-concept and parental symptom evaluations,"Jungmann SM, Witthöft M.",J Behav Ther Exp Psychiatry,2020,10.1016/j.jbtep.2020.101565
706,Perception of induced dyspnea in fibromyalgia and chronic fatigue syndrome,"Van Den Houte M, Bogaerts K, Van Diest I, De Bie J, Persoons P, Van Oudenhove L, Van den Bergh O.",J Psychosom Res,2018,10.1016/j.jpsychores.2018.01.007
707,Neural substrates for sharing intention in action during face-to-face imitation,"Miyata K, Koike T, Nakagawa E, Harada T, Sumiya M, Yamamoto T, Sadato N.",Neuroimage,2021,10.1016/j.neuroimage.2021.117916
708,Pupil dilation during orienting of attention and conscious detection of visual targets in patients with left spatial neglect,"Lasaponara S, Fortunato G, Conversi D, Pellegrino M, Pinto M, Collins DL, Tomaiuolo F, Doricchi F.",Cortex,2021,10.1016/j.cortex.2020.10.021
709,Cortical mapping of mismatch responses to independent acoustic features,"An H, Auksztulewicz R, Kang H, Schnupp JWH.",Hear Res,2021,10.1016/j.heares.2020.107894
710,Emergence of associative learning in a neuromorphic inference network,"Gandolfi D, Puglisi FM, Boiani GM, Pagnoni G, Friston KJ, D'Angelo E, Mapelli J.",J Neural Eng,2022,10.1088/1741-2552/ac6ca7
711,[Coronavirus: Predictive brain and terror management],"Bottemanne H, Morlaàs O, Schmidt L, Fossati P.",Encephale,2020,10.1016/j.encep.2020.05.012
712,High-beta/low-gamma frequency activity reflects top-down predictive coding during a spatial working memory test,"Zhang RV, Featherstone RE, Melynchenko O, Gifford R, Weger R, Liang Y, Siegel SJ.",Exp Brain Res,2019,10.1007/s00221-019-05558-3
713,Using Corollary Discharge and Predictive Coding to Understand False Sensations and Beliefs,"Brower R, Wang HR, Bansal S, Joiner WM.",Biol Psychiatry Cogn Neurosci Neuroimaging,2019,10.1016/j.bpsc.2019.07.004
714,Causal inference and temporal predictions in audiovisual perception of speech and music,"Noppeney U, Lee HL.",Ann N Y Acad Sci,2018,10.1111/nyas.13615
715,After phrenology: Time for a paradigm shift in cognitive science,"Badcock PB, Ploeger A, Allen NB.",Behav Brain Sci,2016,10.1017/S0140525X15001557
716,"Prediction, perception and agency",Friston K.,Int J Psychophysiol,2012,10.1016/j.ijpsycho.2011.11.014
717,No two are the same: Body shape is part of identifying others,"Ramsey R, van Schie HT, Cross ES.",Cogn Neurosci,2011,10.1080/17588928.2011.604721
718,Consciousness and the outside world: is there anyone listening?,"Hight D, Sleigh J.",Br J Anaesth,2022,10.1016/j.bja.2022.02.001
719,Video compression with binary tree recursive motion estimation and binary tree residue coding,"Robinson JA, Druet A, Gosset N.",IEEE Trans Image Process,2000,10.1109/83.847841
720,Linear predictive coding parameter manipulation/synthesis of incorrectly produced /r/,Shuster LI.,J Speech Hear Res,1996,10.1044/jshr.3904.827
721,Disruption of hierarchical predictive coding during sleep,"Strauss M, Sitt JD, King JR, Elbaz M, Azizi L, Buiatti M, Naccache L, van Wassenhove V, Dehaene S.",Proc Natl Acad Sci U S A,2015,10.1073/pnas.1501026112
722,"The sweet spot between predictability and surprise: musical groove in brain, body, and social interactions","Stupacher J, Matthews TE, Pando-Naude V, Foster Vander Elst O, Vuust P.",Front Psychol,2022,10.3389/fpsyg.2022.906190
723,Energy-information coupling during integrative cognitive processes,Kuzma S.,J Theor Biol,2019,10.1016/j.jtbi.2019.03.005
724,It's all in your head: Expectations create illusory perception in a dual-task setup,"Aru J, Tulver K, Bachmann T.",Conscious Cogn,2018,10.1016/j.concog.2018.09.001
725,Historical pitfalls and new directions in the neuroscience of emotion,"Barrett LF, Satpute AB.",Neurosci Lett,2019,10.1016/j.neulet.2017.07.045
726,Visuomotor Coupling Shapes the Functional Development of Mouse Visual Cortex,"Attinger A, Wang B, Keller GB.",Cell,2017,10.1016/j.cell.2017.05.023
727,Time as context: The influence of hierarchical patterning on sensory inference,"Todd J, Petherbridge A, Speirs B, Provost A, Paton B.",Schizophr Res,2018,10.1016/j.schres.2017.03.033
728,A Duet for one,"Friston K, Frith C.",Conscious Cogn,2015,10.1016/j.concog.2014.12.003
729,Varieties of cognitive penetration in visual perception,"Vetter P, Newen A.",Conscious Cogn,2014,10.1016/j.concog.2014.04.007
730,"Compressive mapping of number to space reflects dynamic encoding mechanisms, not static logarithmic transform","Cicchini GM, Anobile G, Burr DC.",Proc Natl Acad Sci U S A,2014,10.1073/pnas.1402785111
